0,2.3031579031134553,2.2987256050109863,0.11647254575707154
1,2.2924991103838073,2.28770782550176,0.14043261231281198
2,2.281217817990285,2.2755725383758545,0.19051580698835274
3,2.2684779639513986,2.2615857124328613,0.2891846921797005
4,2.2531467383762576,2.244118789831797,0.3584026622296173
5,2.233815328130182,2.2220349113146463,0.4276206322795341
6,2.2087171212682186,2.1926127076148987,0.4660565723793677
7,2.175359973367655,2.153393487135569,0.4901830282861897
8,2.1301996033146695,2.1000205278396606,0.5113144758735441
9,2.068965837640582,2.02693118651708,0.5246256239600665
10,1.9871759189749665,1.9323597649733226,0.5420965058236273
11,1.8858400133420836,1.819431831439336,0.5564059900166389
12,1.7760295136919562,1.7104499836762745,0.5765391014975042
13,1.6766047477722168,1.6185116867224376,0.592179700499168
14,1.6011134408554941,1.554317315419515,0.6076539101497505
15,1.550503524969209,1.5111659566561382,0.6206322795341098
16,1.5180214261108975,1.482279787460963,0.6294509151414309
17,1.494818831389805,1.4657336672147114,0.637936772046589
18,1.4785409176124718,1.4481456279754639,0.6444259567387687
19,1.464937930961825,1.4383476277192433,0.648585690515807
20,1.453761731678585,1.4247341255346935,0.6562396006655574
21,1.4445133973967355,1.4169135093688965,0.6585690515806988
22,1.4360156452880715,1.4055448671181996,0.6618968386023294
23,1.428657350675115,1.400997817516327,0.6668885191347754
24,1.4223881127699367,1.3894544939200084,0.6687188019966722
25,1.4155919866741828,1.3883950312932332,0.6708818635607321
26,1.4106521865106978,1.3800949553648632,0.6718801996672213
27,1.4052326533029664,1.3743034700552623,0.6745424292845258
28,1.400573192902331,1.3713551064332326,0.6753743760399334
29,1.396562954164901,1.369514912366867,0.6763727121464226
30,1.3922195670739659,1.3599925736586254,0.6795341098169717
31,1.3881331074912593,1.3567624191443126,0.6800332778702163
32,1.3839831329741568,1.3508925139904022,0.6803660565723794
33,1.3807011370388966,1.352915753920873,0.6820299500831947
34,1.3776289629486371,1.3479834496974945,0.6841930116472545
35,1.3741227692028262,1.3444384733835857,0.6831946755407654
36,1.3709010076972674,1.3410488466421764,0.6848585690515807
37,1.3680484868445486,1.3396297991275787,0.6848585690515807
38,1.3655611242888108,1.3345271944999695,0.6866888519134775
39,1.3623424712217078,1.3316431045532227,0.6873544093178037
40,1.3594373385861236,1.3295777539412181,0.6886855241264559
41,1.356978125167343,1.3301931818326314,0.6881863560732113
42,1.3548440258457977,1.3242382009824116,0.6888519134775375
43,1.3520553618107203,1.3190147479375203,0.6895174708818635
44,1.3491790778232071,1.3212932745615642,0.6908485856905158
45,1.347081774810575,1.315029929081599,0.6921797004991681
46,1.3448270469341639,1.3141503532727559,0.691846921797005
47,1.3419637972453855,1.310097595055898,0.6926788685524127
48,1.3401136893146444,1.3098533352216084,0.6946755407653911
49,1.337617446791451,1.3072332938512166,0.694342762063228
